2024-03-28T17:50:15,0.00,59
2024-03-28T17:52:25,0.00,59
2024-03-28T17:54:28,0.00,59
2024-03-28T17:56:31,0.00,59
2024-03-28T17:58:34,0.00,59
2024-03-28T18:00:36,0.00,59
2024-03-28T18:02:38,0.00,59
2024-03-28T18:04:41,0.00,59
2024-03-28T18:06:43,0.00,59
2024-03-28T18:08:45,0.00,58
2024-03-28T18:10:48,0.00,58
2024-03-28T18:12:50,0.00,58
2024-03-28T18:14:52,0.00,58
2024-03-28T18:16:55,0.00,58
2024-03-28T18:18:57,0.00,58
2024-03-28T18:20:59,0.00,58
2024-03-28T18:23:02,0.00,58
2024-03-28T18:25:04,0.00,58
2024-03-28T18:27:06,0.00,57
2024-03-28T18:29:17,0.00,57
2024-03-28T18:31:19,0.00,57
2024-03-28T18:33:21,0.00,57
2024-03-28T18:35:24,0.00,57
2024-03-28T18:37:26,0.00,57
2024-03-28T18:39:28,0.00,57
2024-03-28T18:41:31,0.00,56
2024-03-28T18:43:33,0.00,56
2024-03-28T18:45:35,0.00,56
2024-03-28T18:47:38,0.00,56
2024-03-28T18:49:40,0.00,56
2024-03-28T18:51:43,0.00,56
2024-03-28T18:53:45,0.00,56
2024-03-28T18:55:47,0.00,56
2024-03-28T18:57:50,0.00,56
2024-03-28T18:59:52,0.00,56
2024-03-28T19:01:54,0.00,55
2024-03-28T19:03:57,0.00,55
2024-03-28T19:05:59,0.00,55
2024-03-28T19:08:09,0.00,55
2024-03-28T19:10:12,0.00,55
2024-03-28T19:12:14,0.00,55
2024-03-28T19:14:16,0.00,54
2024-03-28T19:16:19,0.00,54
2024-03-28T19:18:21,0.00,54
2024-03-28T19:20:24,0.00,54
2024-03-28T19:22:27,0.00,54
2024-03-28T19:24:29,0.00,54
2024-03-28T19:26:32,0.00,54
2024-03-28T19:28:34,0.00,54
2024-03-28T19:30:36,0.00,53
2024-03-28T19:32:39,0.00,53
2024-03-28T19:34:41,0.00,53
2024-03-28T19:36:44,0.00,53
2024-03-28T19:38:46,0.00,53
2024-03-28T19:40:48,0.00,53
2024-03-28T19:42:51,0.00,53
2024-03-28T19:45:01,0.00,53
2024-03-28T19:47:03,0.00,53
2024-03-28T19:49:06,0.00,53
2024-03-28T19:51:09,0.00,53
2024-03-28T19:53:11,0.00,53
2024-03-28T19:55:14,0.00,53
2024-03-28T19:57:18,0.00,52
2024-03-28T19:59:20,0.00,52
2024-03-28T20:01:22,0.00,52
2024-03-28T20:03:25,0.00,52
2024-03-28T20:05:27,0.00,52
2024-03-28T20:07:30,0.00,52
2024-03-28T20:09:32,0.00,52
2024-03-28T20:11:34,0.00,52
2024-03-28T20:13:37,0.00,51
2024-03-28T20:15:39,0.00,51
2024-03-28T20:17:41,0.00,51
2024-03-28T20:19:44,0.00,51
2024-03-28T20:21:47,0.00,51
2024-03-28T20:23:57,0.00,51
2024-03-28T20:26:00,0.00,51
2024-03-28T20:28:03,0.00,50
2024-03-28T20:30:05,0.00,50
2024-03-28T20:32:07,0.00,50
2024-03-28T20:34:10,0.00,50
2024-03-28T20:36:14,0.00,50
